Year,Month,Day,Day of Year,Anomaly,Temperature,Month_Name
2007,2,5,36,1.512,10.102,February
2007,2,6,37,1.631,10.221,February
2007,2,7,38,1.695,10.285,February
2007,2,8,39,1.65,10.24,February
2007,2,9,40,1.643,10.233,February
2007,2,10,41,1.521,10.111,February
2007,2,11,42,1.484,10.074,February
2007,2,12,43,1.431,10.021,February
2007,2,13,44,1.253,9.843,February
2007,2,14,45,1.0,9.59,February
2007,2,15,46,0.908,9.498,February
2007,2,16,47,0.869,9.459,February
2007,2,17,48,0.653,9.243,February
2007,2,18,49,0.378,8.968,February
2007,2,19,50,0.275,8.865,February
2007,2,20,51,0.426,9.016,February
2007,2,21,52,0.52,9.11,February
2007,2,22,53,0.635,9.225,February
2007,2,23,54,0.488,9.078,February
2007,2,24,55,0.355,8.945,February
2007,2,25,56,0.455,9.045,February
2007,2,26,57,0.388,8.978,February
2007,2,27,58,0.243,8.833,February
2007,2,28,59,0.26,8.85,February
2007,3,1,60,0.396,8.986,March
2007,3,2,61,0.299,8.889,March
2007,3,3,62,0.393,8.983,March
2007,3,4,63,0.513,9.103,March
2007,3,5,64,0.547,9.137,March
2007,3,6,65,0.628,9.218,March
2007,3,7,66,0.682,9.272,March
2007,3,8,67,0.773,9.363,March
2007,3,9,68,1.002,9.592,March
2007,3,10,69,1.002,9.592,March
2007,3,11,70,0.955,9.545,March
2007,3,12,71,1.017,9.607,March
2007,3,13,72,1.246,9.836,March
2007,3,14,73,1.155,9.745,March
2007,3,15,74,0.932,9.522,March
2007,3,16,75,0.865,9.455,March
2007,3,17,76,0.988,9.578,March
2007,3,18,77,1.393,9.983,March
2007,3,19,78,1.466,10.056,March
2007,3,20,79,1.687,10.277,March
2007,3,21,80,2.139,10.729,March
2007,3,22,81,2.552,11.142,March
2007,3,23,82,2.417,11.007,March
2007,3,24,83,2.034,10.623999999999999,March
2007,3,25,84,1.743,10.333,March
2007,3,26,85,1.687,10.277,March
2007,3,27,86,1.657,10.247,March
2007,3,28,87,1.807,10.397,March
2007,3,29,88,1.778,10.368,March
2007,3,30,89,1.887,10.477,March
2007,3,31,90,1.721,10.311,March
2007,4,1,91,1.494,10.084,April
2007,4,2,92,1.56,10.15,April
2007,4,3,93,1.498,10.088,April
2007,4,4,94,1.309,9.899,April
2007,4,5,95,1.476,10.065999999999999,April
2007,4,6,96,1.627,10.217,April
2007,4,7,97,1.552,10.142,April
2007,4,8,98,1.633,10.222999999999999,April
2007,4,9,99,1.642,10.232,April
2007,4,10,100,1.655,10.245,April
2007,4,11,101,1.713,10.303,April
2007,4,12,102,1.611,10.201,April
2007,4,13,103,1.474,10.064,April
2007,4,14,104,1.564,10.154,April
2007,4,15,105,1.495,10.085,April
2007,4,16,106,1.508,10.097999999999999,April
2007,4,17,107,1.877,10.467,April
2007,4,18,108,2.073,10.663,April
2007,4,19,109,1.922,10.512,April
2007,4,20,110,2.024,10.614,April
2007,4,21,111,2.032,10.622,April
2007,4,22,112,2.04,10.629999999999999,April
2007,4,23,113,1.969,10.559,April
2007,4,24,114,1.877,10.467,April
2007,4,25,115,1.725,10.315,April
2007,4,26,116,1.556,10.146,April
2007,4,27,117,1.506,10.096,April
2007,4,28,118,1.612,10.202,April
2007,4,29,119,1.682,10.272,April
2007,4,30,120,1.95,10.54,April
2007,5,1,121,2.28,10.87,May
2007,5,2,122,2.334,10.924,May
2007,5,3,123,2.182,10.772,May
2007,5,4,124,1.905,10.495,May
2007,5,5,125,1.943,10.533,May
2007,5,6,126,1.908,10.498,May
2007,5,7,127,1.733,10.323,May
2007,5,8,128,1.446,10.036,May
2007,5,9,129,1.306,9.896,May
2007,5,10,130,1.266,9.856,May
2007,5,11,131,1.29,9.879999999999999,May
2007,5,12,132,1.22,9.81,May
2007,5,13,133,1.258,9.847999999999999,May
2007,5,14,134,1.323,9.913,May
2007,5,15,135,1.267,9.857,May
2007,5,16,136,1.105,9.695,May
2007,5,17,137,0.907,9.497,May
2007,5,18,138,0.843,9.433,May
2007,5,19,139,0.813,9.403,May
2007,5,20,140,1.048,9.638,May
2007,5,21,141,1.115,9.705,May
2007,5,22,142,1.061,9.651,May
2007,5,23,143,1.005,9.594999999999999,May
2007,5,24,144,1.014,9.604,May
2007,5,25,145,1.288,9.878,May
2007,5,26,146,1.467,10.057,May
2007,5,27,147,1.573,10.163,May
2007,5,28,148,1.668,10.258,May
2007,5,29,149,1.345,9.935,May
2007,5,30,150,1.048,9.638,May
2007,5,31,151,1.258,9.847999999999999,May
2007,6,1,152,1.171,9.761,June
2007,6,2,153,1.02,9.61,June
2007,6,3,154,0.757,9.347,June
2007,6,4,155,0.659,9.249,June
2007,6,5,156,0.649,9.239,June
2007,6,6,157,0.652,9.241999999999999,June
2007,6,7,158,0.748,9.338,June
2007,6,8,159,1.05,9.64,June
2007,6,9,160,1.172,9.762,June
2007,6,10,161,1.266,9.856,June
2007,6,11,162,1.238,9.828,June
2007,6,12,163,1.202,9.792,June
2007,6,13,164,1.095,9.685,June
2007,6,14,165,0.909,9.499,June
2007,6,15,166,0.836,9.426,June
2007,6,16,167,0.661,9.251,June
2007,6,17,168,0.706,9.296,June
2007,6,18,169,0.964,9.554,June
2007,6,19,170,1.198,9.788,June
2007,6,20,171,1.128,9.718,June
2007,6,21,172,1.237,9.827,June
2007,6,22,173,1.093,9.683,June
2007,6,23,174,1.124,9.714,June
2007,6,24,175,1.029,9.619,June
2007,6,25,176,1.052,9.642,June
2007,6,26,177,1.038,9.628,June
2007,6,27,178,0.895,9.485,June
2007,6,28,179,0.767,9.357,June
2007,6,29,180,0.935,9.525,June
2007,6,30,181,0.921,9.511,June
2007,7,1,182,1.024,9.614,July
2007,7,2,183,1.104,9.693999999999999,July
2007,7,3,184,1.235,9.825,July
2007,7,4,185,1.359,9.949,July
2007,7,5,186,1.513,10.103,July
2007,7,6,187,1.485,10.075,July
2007,7,7,188,1.296,9.886,July
2007,7,8,189,0.917,9.507,July
2007,7,9,190,0.705,9.295,July
2007,7,10,191,0.378,8.968,July
2007,7,11,192,0.248,8.838,July
2007,7,12,193,0.339,8.929,July
2007,7,13,194,0.559,9.149,July
2007,7,14,195,0.705,9.295,July
2007,7,15,196,0.896,9.486,July
2007,7,16,197,0.907,9.497,July
2007,7,17,198,0.902,9.491999999999999,July
2007,7,18,199,0.822,9.411999999999999,July
2007,7,19,200,0.718,9.308,July
2007,7,20,201,0.783,9.373,July
2007,7,21,202,0.734,9.324,July
2007,7,22,203,0.831,9.421,July
2007,7,23,204,0.852,9.442,July
2007,7,24,205,1.266,9.856,July
2007,7,25,206,1.27,9.86,July
2007,7,26,207,0.982,9.572,July
2007,7,27,208,1.026,9.616,July
2007,7,28,209,1.114,9.704,July
2007,7,29,210,1.0,9.59,July
2007,7,30,211,1.092,9.682,July
2007,7,31,212,1.117,9.707,July
2007,8,1,213,1.136,9.725999999999999,August
2007,8,2,214,1.199,9.789,August
2007,8,3,215,0.979,9.568999999999999,August
2007,8,4,216,0.814,9.404,August
2007,8,5,217,0.862,9.452,August
2007,8,6,218,1.071,9.661,August
2007,8,7,219,0.971,9.561,August
2007,8,8,220,0.859,9.449,August
2007,8,9,221,0.801,9.391,August
2007,8,10,222,0.726,9.315999999999999,August
2007,8,11,223,0.665,9.254999999999999,August
2007,8,12,224,0.645,9.235,August
2007,8,13,225,0.908,9.498,August
2007,8,14,226,1.115,9.705,August
2007,8,15,227,0.834,9.424,August
2007,8,16,228,0.698,9.288,August
2007,8,17,229,0.58,9.17,August
2007,8,18,230,0.585,9.175,August
2007,8,19,231,0.821,9.411,August
2007,8,20,232,0.841,9.431,August
2007,8,21,233,0.907,9.497,August
2007,8,22,234,1.155,9.745,August
2007,8,23,235,1.059,9.649,August
2007,8,24,236,1.015,9.605,August
2007,8,25,237,1.142,9.732,August
2007,8,26,238,1.034,9.624,August
2007,8,27,239,0.866,9.456,August
2007,8,28,240,0.803,9.393,August
2007,8,29,241,1.022,9.612,August
2007,8,30,242,1.036,9.626,August
2007,8,31,243,0.86,9.45,August
2007,9,1,244,0.866,9.456,September
2007,9,2,245,1.009,9.599,September
2007,9,3,246,1.17,9.76,September
2007,9,4,247,1.121,9.711,September
2007,9,5,248,0.843,9.433,September
2007,9,6,249,0.769,9.359,September
2007,9,7,250,0.938,9.528,September
2007,9,8,251,0.955,9.545,September
2007,9,9,252,0.972,9.562,September
2007,9,10,253,0.849,9.439,September
2007,9,11,254,0.716,9.306,September
2007,9,12,255,0.593,9.183,September
2007,9,13,256,0.459,9.049,September
2007,9,14,257,0.55,9.14,September
2007,9,15,258,0.753,9.343,September
2007,9,16,259,0.678,9.268,September
2007,9,17,260,0.938,9.528,September
2007,9,18,261,0.961,9.551,September
2007,9,19,262,0.86,9.45,September
2007,9,20,263,0.933,9.523,September
2007,9,21,264,0.906,9.496,September
2007,9,22,265,1.041,9.631,September
2007,9,23,266,1.044,9.634,September
2007,9,24,267,0.861,9.451,September
2007,9,25,268,0.773,9.363,September
2007,9,26,269,0.752,9.342,September
2007,9,27,270,0.679,9.269,September
2007,9,28,271,0.755,9.345,September
2007,9,29,272,0.781,9.371,September
2007,9,30,273,0.792,9.382,September
2007,10,1,274,0.93,9.52,October
2007,10,2,275,0.996,9.586,October
2007,10,3,276,1.091,9.681,October
2007,10,4,277,1.061,9.651,October
2007,10,5,278,1.048,9.638,October
2007,10,6,279,1.033,9.623,October
2007,10,7,280,0.646,9.236,October
2007,10,8,281,0.555,9.145,October
2007,10,9,282,0.666,9.256,October
2007,10,10,283,0.784,9.374,October
2007,10,11,284,0.645,9.235,October
2007,10,12,285,0.805,9.395,October
2007,10,13,286,0.796,9.386,October
2007,10,14,287,0.807,9.397,October
2007,10,15,288,1.144,9.734,October
2007,10,16,289,1.244,9.834,October
2007,10,17,290,1.202,9.792,October
2007,10,18,291,1.155,9.745,October
2007,10,19,292,1.171,9.761,October
2007,10,20,293,1.269,9.859,October
2007,10,21,294,1.17,9.76,October
2007,10,22,295,1.046,9.636,October
2007,10,23,296,1.014,9.604,October
2007,10,24,297,0.967,9.557,October
2007,10,25,298,1.107,9.697,October
2007,10,26,299,1.071,9.661,October
2007,10,27,300,1.191,9.781,October
2007,10,28,301,1.114,9.704,October
2007,10,29,302,1.15,9.74,October
2007,10,30,303,1.199,9.789,October
2007,10,31,304,1.402,9.991999999999999,October
2007,11,1,305,1.401,9.991,November
2007,11,2,306,1.128,9.718,November
2007,11,3,307,1.135,9.725,November
2007,11,4,308,1.141,9.731,November
2007,11,5,309,1.0,9.59,November
2007,11,6,310,1.074,9.664,November
2007,11,7,311,1.128,9.718,November
2007,11,8,312,1.179,9.769,November
2007,11,9,313,1.186,9.776,November
2007,11,10,314,1.072,9.661999999999999,November
2007,11,11,315,0.929,9.519,November
2007,11,12,316,0.857,9.447,November
2007,11,13,317,0.804,9.394,November
2007,11,14,318,0.664,9.254,November
2007,11,15,319,0.468,9.058,November
2007,11,16,320,0.709,9.299,November
2007,11,17,321,0.706,9.296,November
2007,11,18,322,0.727,9.317,November
2007,11,19,323,0.926,9.516,November
2007,11,20,324,1.019,9.609,November
2007,11,21,325,0.922,9.512,November
2007,11,22,326,0.666,9.256,November
2007,11,23,327,0.487,9.077,November
2007,11,24,328,0.443,9.033,November
2007,11,25,329,0.638,9.228,November
2007,11,26,330,0.682,9.272,November
2007,11,27,331,0.581,9.171,November
2007,11,28,332,0.522,9.112,November
2007,11,29,333,0.67,9.26,November
2007,11,30,334,0.741,9.331,November
2007,12,1,335,0.732,9.322,December
2007,12,2,336,0.738,9.328,December
2007,12,3,337,0.669,9.259,December
2007,12,4,338,0.691,9.281,December
2007,12,5,339,0.855,9.445,December
2007,12,6,340,0.994,9.584,December
2007,12,7,341,0.956,9.546,December
2007,12,8,342,1.019,9.609,December
2007,12,9,343,0.887,9.477,December
2007,12,10,344,0.974,9.564,December
2007,12,11,345,1.075,9.665,December
2007,12,12,346,1.191,9.781,December
2007,12,13,347,0.961,9.551,December
2007,12,14,348,0.691,9.281,December
2007,12,15,349,0.374,8.964,December
2007,12,16,350,0.324,8.914,December
2007,12,17,351,0.344,8.934,December
2007,12,18,352,0.555,9.145,December
2007,12,19,353,0.789,9.379,December
2007,12,20,354,0.941,9.531,December
2007,12,21,355,1.101,9.690999999999999,December
2007,12,22,356,0.971,9.561,December
2007,12,23,357,0.764,9.354,December
2007,12,24,358,0.693,9.283,December
2007,12,25,359,0.312,8.902,December
2007,12,26,360,0.618,9.208,December
2007,12,27,361,0.562,9.152,December
2007,12,28,362,0.6,9.19,December
2007,12,29,363,0.622,9.212,December
2007,12,30,364,0.741,9.331,December
2007,12,31,365,0.822,9.411999999999999,December
2008,1,1,1,0.392,8.982,January
2008,1,2,2,0.167,8.757,January
2008,1,3,3,0.084,8.674,January
2008,1,4,4,0.391,8.981,January
2008,1,5,5,0.84,9.43,January
2008,1,6,6,1.137,9.727,January
2008,1,7,7,1.019,9.609,January
2008,1,8,8,0.872,9.462,January
2008,1,9,9,0.623,9.213,January
2008,1,10,10,0.413,9.003,January
2008,1,11,11,0.312,8.902,January
2008,1,12,12,0.11,8.7,January
2008,1,13,13,0.099,8.689,January
2008,1,14,14,0.03,8.62,January
2008,1,15,15,0.125,8.715,January
2008,1,16,16,-0.178,8.411999999999999,January
2008,1,17,17,-0.106,8.484,January
2008,1,18,18,-0.06,8.53,January
2008,1,19,19,-0.155,8.435,January
2008,1,20,20,-0.121,8.469,January
2008,1,21,21,0.009,8.599,January
2008,1,22,22,-0.011,8.579,January
2008,1,23,23,-0.095,8.495,January
2008,1,24,24,-0.144,8.446,January
2008,1,25,25,-0.147,8.443,January
2008,1,26,26,0.139,8.729,January
2008,1,27,27,0.17,8.76,January
2008,1,28,28,0.104,8.693999999999999,January
2008,1,29,29,0.003,8.593,January
2008,1,30,30,-0.297,8.293,January
2008,1,31,31,-0.459,8.131,January
2008,2,1,32,-0.365,8.225,February
2008,2,2,33,-0.12,8.47,February
2008,2,3,34,0.129,8.719,February
2008,2,4,35,0.356,8.946,February
2008,2,5,36,0.316,8.906,February
2008,2,6,37,0.146,8.736,February
2008,2,7,38,-0.166,8.424,February
2008,2,8,39,-0.465,8.125,February
2008,2,9,40,-0.578,8.012,February
2008,2,10,41,-0.457,8.133,February
2008,2,11,42,-0.625,7.965,February
2008,2,12,43,-0.684,7.906,February
2008,2,13,44,-0.557,8.033,February
2008,2,14,45,-0.075,8.515,February
2008,2,15,46,0.269,8.859,February
2008,2,16,47,0.278,8.868,February
2008,2,17,48,0.489,9.079,February
2008,2,18,49,0.747,9.337,February
2008,2,19,50,0.54,9.129999999999999,February
2008,2,20,51,0.484,9.074,February
2008,2,21,52,0.487,9.077,February
2008,2,22,53,0.97,9.56,February
2008,2,23,54,1.243,9.833,February
2008,2,24,55,1.35,9.94,February
2008,2,25,56,1.405,9.995,February
2008,2,26,57,1.405,9.995,February
2008,2,27,58,1.341,9.931,February
2008,2,28,59,1.328,9.918,February
2008,2,29,60,1.524,10.114,February
2008,3,1,61,1.714,10.304,March
2008,3,2,62,2.013,10.603,March
2008,3,3,63,2.135,10.725,March
2008,3,4,64,2.073,10.663,March
2008,3,5,65,1.873,10.463,March
2008,3,6,66,1.816,10.406,March
2008,3,7,67,1.959,10.549,March
2008,3,8,68,1.958,10.548,March
2008,3,9,69,1.763,10.353,March
2008,3,10,70,1.83,10.42,March
2008,3,11,71,1.932,10.522,March
2008,3,12,72,1.856,10.446,March
2008,3,13,73,1.743,10.333,March
2008,3,14,74,1.515,10.105,March
2008,3,15,75,1.31,9.9,March
2008,3,16,76,1.043,9.633,March
2008,3,17,77,1.21,9.8,March
2008,3,18,78,1.274,9.864,March
2008,3,19,79,1.468,10.058,March
2008,3,20,80,1.572,10.161999999999999,March
2008,3,21,81,1.554,10.144,March
2008,3,22,82,1.78,10.37,March
2008,3,23,83,1.671,10.261,March
2008,3,24,84,1.782,10.372,March
2008,3,25,85,1.972,10.562,March
2008,3,26,86,1.977,10.567,March
2008,3,27,87,1.69,10.28,March
2008,3,28,88,1.575,10.165,March
2008,3,29,89,1.654,10.244,March
2008,3,30,90,1.527,10.116999999999999,March
2008,3,31,91,1.689,10.279,March
2008,4,1,92,1.538,10.128,April
2008,4,2,93,1.52,10.11,April
2008,4,3,94,1.207,9.797,April
2008,4,4,95,1.032,9.622,April
2008,4,5,96,1.065,9.655,April
2008,4,6,97,1.414,10.004,April
2008,4,7,98,1.523,10.113,April
2008,4,8,99,1.469,10.059,April
2008,4,9,100,1.592,10.182,April
2008,4,10,101,1.487,10.077,April
2008,4,11,102,1.363,9.953,April
2008,4,12,103,1.229,9.818999999999999,April
2008,4,13,104,1.163,9.753,April
2008,4,14,105,0.541,9.131,April
2008,4,15,106,0.396,8.986,April
2008,4,16,107,0.52,9.11,April
2008,4,17,108,0.605,9.195,April
2008,4,18,109,0.743,9.333,April
2008,4,19,110,0.618,9.208,April
2008,4,20,111,0.666,9.256,April
2008,4,21,112,0.745,9.334999999999999,April
2008,4,22,113,1.035,9.625,April
2008,4,23,114,1.065,9.655,April
2008,4,24,115,1.217,9.807,April
2008,4,25,116,1.352,9.942,April
2008,4,26,117,1.448,10.038,April
2008,4,27,118,1.405,9.995,April
2008,4,28,119,1.151,9.741,April
2008,4,29,120,0.964,9.554,April
2008,4,30,121,0.821,9.411,April
2008,5,1,122,1.062,9.652,May
2008,5,2,123,1.031,9.621,May
2008,5,3,124,0.831,9.421,May
2008,5,4,125,0.957,9.547,May
2008,5,5,126,1.097,9.687,May
2008,5,6,127,1.009,9.599,May
2008,5,7,128,0.893,9.483,May
2008,5,8,129,0.644,9.234,May
2008,5,9,130,0.572,9.161999999999999,May
2008,5,10,131,0.747,9.337,May
2008,5,11,132,0.835,9.425,May
2008,5,12,133,0.864,9.454,May
2008,5,13,134,0.813,9.403,May
2008,5,14,135,1.06,9.65,May
2008,5,15,136,1.266,9.856,May
2008,5,16,137,1.103,9.693,May
2008,5,17,138,1.032,9.622,May
2008,5,18,139,0.92,9.51,May
2008,5,19,140,0.845,9.435,May
2008,5,20,141,0.773,9.363,May
2008,5,21,142,0.708,9.298,May
2008,5,22,143,0.73,9.32,May
2008,5,23,144,0.83,9.42,May
2008,5,24,145,0.84,9.43,May
2008,5,25,146,0.758,9.347999999999999,May
2008,5,26,147,0.672,9.262,May
2008,5,27,148,0.696,9.286,May
2008,5,28,149,0.595,9.185,May
2008,5,29,150,0.315,8.905,May
2008,5,30,151,0.291,8.881,May
2008,5,31,152,0.552,9.142,May
2008,6,1,153,0.72,9.31,June
2008,6,2,154,0.835,9.425,June
2008,6,3,155,0.83,9.42,June
2008,6,4,156,0.709,9.299,June
2008,6,5,157,0.848,9.438,June
2008,6,6,158,1.021,9.611,June
2008,6,7,159,1.105,9.695,June
2008,6,8,160,0.977,9.567,June
2008,6,9,161,0.769,9.359,June
2008,6,10,162,0.624,9.214,June
2008,6,11,163,0.655,9.245,June
2008,6,12,164,0.588,9.177999999999999,June
2008,6,13,165,0.605,9.195,June
2008,6,14,166,0.689,9.279,June
2008,6,15,167,0.672,9.262,June
2008,6,16,168,0.433,9.023,June
2008,6,17,169,0.568,9.158,June
2008,6,18,170,0.617,9.207,June
2008,6,19,171,0.785,9.375,June
2008,6,20,172,0.771,9.361,June
2008,6,21,173,0.609,9.199,June
2008,6,22,174,0.495,9.084999999999999,June
2008,6,23,175,0.397,8.987,June
2008,6,24,176,0.315,8.905,June
2008,6,25,177,0.448,9.038,June
2008,6,26,178,0.858,9.448,June
2008,6,27,179,1.037,9.626999999999999,June
2008,6,28,180,1.045,9.635,June
2008,6,29,181,0.803,9.393,June
2008,6,30,182,0.673,9.263,June
2008,7,1,183,0.524,9.114,July
2008,7,2,183,0.372,8.962,July
2008,7,3,184,0.347,8.937,July
2008,7,4,185,0.247,8.837,July
2008,7,5,186,0.306,8.895999999999999,July
2008,7,6,187,0.625,9.215,July
2008,7,7,188,0.797,9.387,July
2008,7,8,189,0.505,9.095,July
2008,7,9,190,0.406,8.996,July
2008,7,10,191,0.493,9.083,July
2008,7,11,192,0.762,9.352,July
2008,7,12,193,1.018,9.608,July
2008,7,13,194,1.176,9.766,July
2008,7,14,195,1.142,9.732,July
2008,7,15,196,1.037,9.626999999999999,July
2008,7,16,197,1.035,9.625,July
2008,7,17,198,1.155,9.745,July
2008,7,18,199,1.227,9.817,July
2008,7,19,200,1.103,9.693,July
2008,7,20,201,1.112,9.702,July
2008,7,21,202,1.073,9.663,July
2008,7,22,203,0.824,9.414,July
2008,7,23,204,0.791,9.381,July
2008,7,24,205,0.711,9.301,July
2008,7,25,206,0.936,9.526,July
2008,7,26,207,1.15,9.74,July
2008,7,27,208,1.365,9.955,July
2008,7,28,209,1.325,9.915,July
2008,7,29,210,1.135,9.725,July
2008,7,30,211,1.116,9.706,July
2008,7,31,212,1.065,9.655,July
2008,8,1,213,1.066,9.656,August
2008,8,2,214,0.906,9.496,August
2008,8,3,215,0.767,9.357,August
2008,8,4,216,0.669,9.259,August
2008,8,5,217,0.639,9.229,August
2008,8,6,218,0.499,9.089,August
2008,8,7,219,0.511,9.100999999999999,August
2008,8,8,220,0.387,8.977,August
2008,8,9,221,0.242,8.832,August
2008,8,10,222,0.304,8.894,August
2008,8,11,223,0.368,8.958,August
2008,8,12,224,0.412,9.002,August
2008,8,13,225,0.551,9.141,August
2008,8,14,226,0.8,9.39,August
2008,8,15,227,0.706,9.296,August
2008,8,16,228,0.816,9.406,August
2008,8,17,229,0.65,9.24,August
2008,8,18,230,0.533,9.123,August
2008,8,19,231,0.395,8.985,August
2008,8,20,232,0.351,8.940999999999999,August
2008,8,21,233,0.372,8.962,August
2008,8,22,234,0.219,8.809,August
2008,8,23,235,0.22,8.81,August
2008,8,24,236,0.518,9.108,August
2008,8,25,237,0.544,9.134,August
2008,8,26,238,0.479,9.068999999999999,August
2008,8,27,239,0.506,9.096,August
2008,8,28,240,0.549,9.139,August
2008,8,29,241,0.493,9.083,August
2008,8,30,242,0.57,9.16,August
2008,8,31,243,0.574,9.164,August
2008,9,1,244,0.774,9.364,September
2008,9,2,245,1.184,9.774,September
2008,9,3,246,1.042,9.632,September
2008,9,4,247,1.007,9.597,September
2008,9,5,248,0.797,9.387,September
2008,9,6,249,0.558,9.148,September
2008,9,7,250,0.598,9.188,September
2008,9,8,251,0.665,9.254999999999999,September
2008,9,9,252,0.867,9.457,September
2008,9,10,253,0.952,9.542,September
2008,9,11,254,1.111,9.701,September
2008,9,12,255,1.0,9.59,September
2008,9,13,256,0.817,9.407,September
2008,9,14,257,0.603,9.193,September
2008,9,15,258,0.388,8.978,September
2008,9,16,259,0.117,8.707,September
2008,9,17,260,0.116,8.706,September
2008,9,18,261,0.448,9.038,September
2008,9,19,262,0.718,9.308,September
2008,9,20,263,0.792,9.382,September
2008,9,21,264,0.63,9.22,September
2008,9,22,265,0.588,9.177999999999999,September
2008,9,23,266,0.497,9.087,September
2008,9,24,267,0.66,9.25,September
2008,9,25,268,0.827,9.417,September
2008,9,26,269,0.823,9.413,September
2008,9,27,270,0.849,9.439,September
2008,9,28,271,0.887,9.477,September
2008,9,29,272,1.042,9.632,September
2008,9,30,273,1.148,9.738,September
2008,10,1,274,1.324,9.914,October
2008,10,2,275,1.356,9.946,October
2008,10,3,276,1.304,9.894,October
2008,10,4,277,1.046,9.636,October
2008,10,5,278,1.085,9.675,October
2008,10,6,279,1.195,9.785,October
2008,10,7,280,0.963,9.552999999999999,October
2008,10,8,281,0.784,9.374,October
2008,10,9,282,0.716,9.306,October
2008,10,10,283,0.895,9.485,October
2008,10,11,284,1.109,9.699,October
2008,10,12,285,1.21,9.8,October
2008,10,13,286,1.264,9.854,October
2008,10,14,287,1.414,10.004,October
2008,10,15,288,1.39,9.98,October
2008,10,16,289,1.366,9.956,October
2008,10,17,290,1.305,9.895,October
2008,10,18,291,1.227,9.817,October
2008,10,19,292,1.19,9.78,October
2008,10,20,293,1.188,9.778,October
2008,10,21,294,1.114,9.704,October
2008,10,22,295,0.92,9.51,October
2008,10,23,296,0.894,9.484,October
2008,10,24,297,0.957,9.547,October
2008,10,25,298,1.084,9.674,October
2008,10,26,299,1.002,9.592,October
2008,10,27,300,0.978,9.568,October
2008,10,28,301,1.175,9.765,October
2008,10,29,302,1.304,9.894,October
2008,10,30,303,1.385,9.975,October
2008,10,31,304,1.572,10.161999999999999,October
2008,11,1,305,1.428,10.018,November
2008,11,2,306,1.388,9.978,November
2008,11,3,307,1.501,10.091,November
2008,11,4,308,1.562,10.152,November
2008,11,5,309,1.471,10.061,November
2008,11,6,310,1.279,9.869,November
2008,11,7,311,1.024,9.614,November
2008,11,8,312,0.814,9.404,November
2008,11,9,313,0.823,9.413,November
2008,11,10,314,0.857,9.447,November
2008,11,11,315,0.837,9.427,November
2008,11,12,316,0.9,9.49,November
2008,11,13,317,0.858,9.448,November
2008,11,14,318,0.811,9.401,November
2008,11,15,319,0.718,9.308,November
2008,11,16,320,0.482,9.072,November
2008,11,17,321,0.254,8.844,November
2008,11,18,322,0.169,8.759,November
2008,11,19,323,0.174,8.764,November
2008,11,20,324,0.411,9.001,November
2008,11,21,325,0.554,9.144,November
2008,11,22,326,0.731,9.321,November
2008,11,23,327,0.942,9.532,November
2008,11,24,328,1.287,9.876999999999999,November
2008,11,25,329,1.47,10.06,November
2008,11,26,330,1.637,10.227,November
2008,11,27,331,1.757,10.347,November
2008,11,28,332,1.613,10.203,November
2008,11,29,333,1.545,10.135,November
2008,11,30,334,1.55,10.14,November
2008,12,1,335,1.374,9.964,December
2008,12,2,336,1.137,9.727,December
2008,12,3,337,0.727,9.317,December
2008,12,4,338,0.448,9.038,December
2008,12,5,339,0.58,9.17,December
2008,12,6,340,0.721,9.311,December
2008,12,7,341,0.818,9.408,December
2008,12,8,342,0.698,9.288,December
2008,12,9,343,0.788,9.378,December
2008,12,10,344,0.722,9.312,December
2008,12,11,345,0.548,9.138,December
2008,12,12,346,0.635,9.225,December
2008,12,13,347,0.405,8.995,December
2008,12,14,348,0.27,8.86,December
2008,12,15,349,0.19,8.78,December
2008,12,16,350,0.161,8.751,December
2008,12,17,351,0.078,8.668,December
2008,12,18,352,-0.04,8.55,December
2008,12,19,353,-0.015,8.575,December
2008,12,20,354,0.153,8.743,December
2008,12,21,355,0.192,8.782,December
2008,12,22,356,0.11,8.7,December
2008,12,23,357,0.237,8.827,December
2008,12,24,358,0.569,9.158999999999999,December
2008,12,25,359,0.593,9.183,December
2008,12,26,360,0.688,9.278,December
2008,12,27,361,1.184,9.774,December
2008,12,28,362,1.48,10.07,December
2008,12,29,363,1.392,9.982,December
2008,12,30,364,1.219,9.809,December
2008,12,31,365,1.288,9.878,December
2009,1,1,1,1.167,9.757,January
2009,1,2,2,0.782,9.372,January
2009,1,3,3,0.569,9.158999999999999,January
2009,1,4,4,0.494,9.084,January
2009,1,5,5,0.544,9.134,January
2009,1,6,6,0.529,9.119,January
2009,1,7,7,0.515,9.105,January
2009,1,8,8,0.482,9.072,January
2009,1,9,9,0.518,9.108,January
2009,1,10,10,0.507,9.097,January
2009,1,11,11,0.497,9.087,January
2009,1,12,12,0.685,9.275,January
2009,1,13,13,0.832,9.422,January
2009,1,14,14,1.0,9.59,January
2009,1,15,15,1.285,9.875,January
2009,1,16,16,1.468,10.058,January
2009,1,17,17,1.872,10.462,January
2009,1,18,18,1.986,10.576,January
2009,1,19,19,1.747,10.337,January
2009,1,20,20,1.437,10.027,January
2009,1,21,21,1.24,9.83,January
2009,1,22,22,1.239,9.829,January
2009,1,23,23,0.938,9.528,January
2009,1,24,24,0.964,9.554,January
2009,1,25,25,1.034,9.624,January
2009,1,26,26,1.097,9.687,January
2009,1,27,27,1.269,9.859,January
2009,1,28,28,1.246,9.836,January
